0.020188282792357418,-0.011221373060828313
0.018215357871691783,-0.00987395391058922
0.023871182836042063,-0.010942549898304007
0.02117872098832431,-0.011380310794123988
0.02100856017481278,-0.011593561845014092
0.021042248055286775,-0.01148055787664189
0.019830534780707655,-0.011631906467355319
0.020717421502343795,-0.011280529704306482
0.021059962821890443,-0.011281306208613595
0.020889944319539375,-0.011224767807485408
0.02091982885888033,-0.01047336501759689
0.020092203031776158,-0.010978487353886688
0.021028491716572614,-0.010627987063306175
0.020854859171595373,-0.010733855605332935
0.01996351813224458,-0.009163443309830108
0.02085530871584004,-0.010210645891763194
0.02046031649516903,-0.009411431089982653
0.02040942510311364,-0.009732248241494346
0.021144909570102764,-0.009159855804381061
0.01930067314057615,-0.009130728449520087
0.020829798982448234,-0.008362557684064882
0.02122318098573081,-0.008045916917651547
0.021315642839775575,-0.008084605984311787
0.020861455244497014,-0.008822532015231251
0.02109855952215535,-0.00862026014985874
0.021384230600696136,-0.008044220756812905
0.021583551548786568,-0.008311955143149755
0.021060519159754293,-0.008421215672840952
0.021399237760713796,-0.008567881083337982
0.021574160317058062,-0.006453662062048636
0.021539571914686056,-0.007081537513163292
0.02106390032601498,-0.006985980476613735
0.021409791317148756,-0.006440332127294662
0.021085100814400317,-0.007257594162128605
0.02177865824340173,-0.005807827118441408
0.022628822189739335,-0.004514277350808752
0.022375351435370106,-0.004311729406049971
0.02227122096086459,-0.005196780733928265
0.022450925027935116,-0.004273249768437285
0.02296370681074379,-0.0025774722477667072
0.022929607955892266,-0.0017162047966601396
0.02217881673115366,-0.0037179811121914163
0.02386932540892857,-0.0003113097682902499
0.02375048826638111,-0.0001704819720014349
0.023748168390165744,-0.0005442142087061444
0.023373515595995487,-0.0010968380893075288
0.02426983244743653,-0.001031843092818277
0.024604286124832085,0.0036164979758392893
0.025201685129443718,0.0057026715955273396
0.02486457285071411,0.001021944136377115
0.02490575904403763,0.0007719851631855408
0.02490082225451375,0.001408988713967404
0.026157146644503533,0.0020897492423693044
0.024911545161316967,0.0040642736873776975
0.024829040286106312,0.0017228879516597282
0.023970093606020926,0.0009480746555893737
0.025722237164932733,0.0041265680726758165
